candidate_id	file	accepted_K20	candidate_truth	exact_edge_count	approximate_edge_count	edge_sets_identical	exact_only_edges	approximate_only_edges	exact_instance_ids	approximate_instance_ids
2023-06-06_0770:semantic:T030:A016:C00050	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:22	2023-06-06_0770:instance:22
2023-06-06_0770:semantic:T030:A016:C00051	2023-06-06_0770	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0770:instance:25
2023-06-06_0770:semantic:T030:A016:C00052	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:60	2023-06-06_0770:instance:60
2023-06-06_0770:semantic:T030:A016:C00053	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:27	2023-06-06_0770:instance:27
2023-06-06_0770:semantic:T030:A016:C00054	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:59	2023-06-06_0770:instance:59
2023-06-15_0169:semantic:T030:A016:C00001	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00002	2023-06-15_0169	0	weed	9	10	0	0	1	2023-06-15_0169:instance:17;2023-06-15_0169:instance:18;2023-06-15_0169:instance:19;2023-06-15_0169:instance:20;2023-06-15_0169:instance:5;2023-06-15_0169:instance:6;2023-06-15_0169:instance:7;2023-06-15_0169:instance:8;2023-06-15_0169:instance:9	2023-06-15_0169:instance:17;2023-06-15_0169:instance:18;2023-06-15_0169:instance:19;2023-06-15_0169:instance:20;2023-06-15_0169:instance:5;2023-06-15_0169:instance:6;2023-06-15_0169:instance:60;2023-06-15_0169:instance:7;2023-06-15_0169:instance:8;2023-06-15_0169:instance:9
2023-06-15_0169:semantic:T030:A016:C00003	2023-06-15_0169	1	weed	2	2	1	0	0	2023-06-15_0169:instance:3;2023-06-15_0169:instance:81	2023-06-15_0169:instance:3;2023-06-15_0169:instance:81
2023-06-15_0169:semantic:T030:A016:C00004	2023-06-15_0169	1	weed	2	2	1	0	0	2023-06-15_0169:instance:38;2023-06-15_0169:instance:39	2023-06-15_0169:instance:38;2023-06-15_0169:instance:39
2023-06-15_0169:semantic:T030:A016:C00005	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00007	2023-06-15_0169	1	weed	2	2	1	0	0	2023-06-15_0169:instance:53;2023-06-15_0169:instance:54	2023-06-15_0169:instance:53;2023-06-15_0169:instance:54
2023-06-15_0169:semantic:T030:A016:C00008	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:4	2023-06-15_0169:instance:4
2023-06-15_0169:semantic:T030:A016:C00009	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00011	2023-06-15_0169	0	crop	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00012	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00013	2023-06-15_0169	1	weed	2	2	1	0	0	2023-06-15_0169:instance:61;2023-06-15_0169:instance:80	2023-06-15_0169:instance:61;2023-06-15_0169:instance:80
2023-06-15_0169:semantic:T030:A016:C00014	2023-06-15_0169	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00015	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:2	2023-06-15_0169:instance:2
2023-06-15_0169:semantic:T030:A016:C00016	2023-06-15_0169	0	weed	1	1	1	0	0	2023-06-15_0169:instance:11	2023-06-15_0169:instance:11
2023-06-15_0169:semantic:T030:A016:C00017	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:1	2023-06-15_0169:instance:1
2023-06-15_0169:semantic:T030:A016:C00018	2023-06-15_0169	0	ambiguous_or_background	0	58	0	0	58		2023-06-15_0169:instance:1;2023-06-15_0169:instance:11;2023-06-15_0169:instance:12;2023-06-15_0169:instance:13;2023-06-15_0169:instance:14;2023-06-15_0169:instance:15;2023-06-15_0169:instance:17;2023-06-15_0169:instance:18;2023-06-15_0169:instance:19;2023-06-15_0169:instance:2;2023-06-15_0169:instance:25;2023-06-15_0169:instance:27;2023-06-15_0169:instance:28;2023-06-15_0169:instance:29;2023-06-15_0169:instance:31;2023-06-15_0169:instance:32;2023-06-15_0169:instance:34;2023-06-15_0169:instance:35;2023-06-15_0169:instance:36;2023-06-15_0169:instance:37;2023-06-15_0169:instance:40;2023-06-15_0169:instance:41;2023-06-15_0169:instance:42;2023-06-15_0169:instance:43;2023-06-15_0169:instance:44;2023-06-15_0169:instance:45;2023-06-15_0169:instance:46;2023-06-15_0169:instance:47;2023-06-15_0169:instance:48;2023-06-15_0169:instance:49;2023-06-15_0169:instance:50;2023-06-15_0169:instance:51;2023-06-15_0169:instance:52;2023-06-15_0169:instance:55;2023-06-15_0169:instance:56;2023-06-15_0169:instance:57;2023-06-15_0169:instance:58;2023-06-15_0169:instance:59;2023-06-15_0169:instance:60;2023-06-15_0169:instance:62;2023-06-15_0169:instance:64;2023-06-15_0169:instance:66;2023-06-15_0169:instance:67;2023-06-15_0169:instance:69;2023-06-15_0169:instance:70;2023-06-15_0169:instance:71;2023-06-15_0169:instance:72;2023-06-15_0169:instance:73;2023-06-15_0169:instance:74;2023-06-15_0169:instance:75;2023-06-15_0169:instance:76;2023-06-15_0169:instance:77;2023-06-15_0169:instance:78;2023-06-15_0169:instance:79;2023-06-15_0169:instance:80;2023-06-15_0169:instance:82;2023-06-15_0169:instance:83;2023-06-15_0169:instance:84
2023-06-15_0169:semantic:T030:A016:C00020	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:12	2023-06-15_0169:instance:12
2023-06-15_0169:semantic:T030:A016:C00021	2023-06-15_0169	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00022	2023-06-15_0169	0	weed	1	1	1	0	0	2023-06-15_0169:instance:60	2023-06-15_0169:instance:60
2023-06-15_0169:semantic:T030:A016:C00023	2023-06-15_0169	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00025	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:68	2023-06-15_0169:instance:68
2023-06-15_0169:semantic:T030:A016:C00026	2023-06-15_0169	0	weed	1	1	1	0	0	2023-06-15_0169:instance:14	2023-06-15_0169:instance:14
2023-06-15_0169:semantic:T030:A016:C00027	2023-06-15_0169	1	ambiguous_or_background	0	1	0	0	1		2023-06-15_0169:instance:13
2023-06-15_0169:semantic:T030:A016:C00028	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:15	2023-06-15_0169:instance:15
2023-06-15_0169:semantic:T030:A016:C00029	2023-06-15_0169	1	weed	4	4	1	0	0	2023-06-15_0169:instance:16;2023-06-15_0169:instance:21;2023-06-15_0169:instance:22;2023-06-15_0169:instance:23	2023-06-15_0169:instance:16;2023-06-15_0169:instance:21;2023-06-15_0169:instance:22;2023-06-15_0169:instance:23
2023-06-15_0169:semantic:T030:A016:C00030	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00031	2023-06-15_0169	0	weed	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00032	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00033	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:24	2023-06-15_0169:instance:24
2023-06-15_0169:semantic:T030:A016:C00034	2023-06-15_0169	1	weed	6	7	0	0	1	2023-06-15_0169:instance:25;2023-06-15_0169:instance:26;2023-06-15_0169:instance:27;2023-06-15_0169:instance:28;2023-06-15_0169:instance:29;2023-06-15_0169:instance:69	2023-06-15_0169:instance:25;2023-06-15_0169:instance:26;2023-06-15_0169:instance:27;2023-06-15_0169:instance:28;2023-06-15_0169:instance:29;2023-06-15_0169:instance:69;2023-06-15_0169:instance:70
2023-06-15_0169:semantic:T030:A016:C00035	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00036	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:30	2023-06-15_0169:instance:30
2023-06-15_0169:semantic:T030:A016:C00037	2023-06-15_0169	1	weed	1	1	1	0	0	2023-06-15_0169:instance:70	2023-06-15_0169:instance:70
2023-06-15_0169:semantic:T030:A016:C00039	2023-06-15_0169	0	weed	1	1	1	0	0	2023-06-15_0169:instance:45	2023-06-15_0169:instance:45
2023-06-15_0169:semantic:T030:A016:C00040	2023-06-15_0169	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00042	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0169:semantic:T030:A016:C00043	2023-06-15_0169	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00001	2023-06-15_0735	0	ambiguous_or_background	0	74	0	0	74		2023-06-15_0735:instance:1;2023-06-15_0735:instance:10;2023-06-15_0735:instance:11;2023-06-15_0735:instance:12;2023-06-15_0735:instance:13;2023-06-15_0735:instance:14;2023-06-15_0735:instance:15;2023-06-15_0735:instance:16;2023-06-15_0735:instance:17;2023-06-15_0735:instance:18;2023-06-15_0735:instance:19;2023-06-15_0735:instance:2;2023-06-15_0735:instance:20;2023-06-15_0735:instance:21;2023-06-15_0735:instance:22;2023-06-15_0735:instance:23;2023-06-15_0735:instance:24;2023-06-15_0735:instance:25;2023-06-15_0735:instance:26;2023-06-15_0735:instance:27;2023-06-15_0735:instance:28;2023-06-15_0735:instance:29;2023-06-15_0735:instance:3;2023-06-15_0735:instance:30;2023-06-15_0735:instance:31;2023-06-15_0735:instance:32;2023-06-15_0735:instance:33;2023-06-15_0735:instance:34;2023-06-15_0735:instance:35;2023-06-15_0735:instance:36;2023-06-15_0735:instance:37;2023-06-15_0735:instance:38;2023-06-15_0735:instance:39;2023-06-15_0735:instance:4;2023-06-15_0735:instance:40;2023-06-15_0735:instance:41;2023-06-15_0735:instance:42;2023-06-15_0735:instance:43;2023-06-15_0735:instance:44;2023-06-15_0735:instance:45;2023-06-15_0735:instance:46;2023-06-15_0735:instance:47;2023-06-15_0735:instance:48;2023-06-15_0735:instance:49;2023-06-15_0735:instance:5;2023-06-15_0735:instance:50;2023-06-15_0735:instance:51;2023-06-15_0735:instance:52;2023-06-15_0735:instance:53;2023-06-15_0735:instance:54;2023-06-15_0735:instance:55;2023-06-15_0735:instance:56;2023-06-15_0735:instance:57;2023-06-15_0735:instance:58;2023-06-15_0735:instance:59;2023-06-15_0735:instance:6;2023-06-15_0735:instance:60;2023-06-15_0735:instance:61;2023-06-15_0735:instance:62;2023-06-15_0735:instance:63;2023-06-15_0735:instance:64;2023-06-15_0735:instance:65;2023-06-15_0735:instance:66;2023-06-15_0735:instance:67;2023-06-15_0735:instance:68;2023-06-15_0735:instance:7;2023-06-15_0735:instance:70;2023-06-15_0735:instance:71;2023-06-15_0735:instance:72;2023-06-15_0735:instance:73;2023-06-15_0735:instance:77;2023-06-15_0735:instance:8;2023-06-15_0735:instance:80;2023-06-15_0735:instance:9
2023-06-15_0735:semantic:T030:A016:C00002	2023-06-15_0735	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00003	2023-06-15_0735	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00004	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00005	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00006	2023-06-15_0735	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00007	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00008	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00009	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00010	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00012	2023-06-15_0735	0	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00014	2023-06-15_0735	1	weed	1	1	1	0	0	2023-06-15_0735:instance:65	2023-06-15_0735:instance:65
2023-06-15_0735:semantic:T030:A016:C00015	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00016	2023-06-15_0735	1	weed	1	1	1	0	0	2023-06-15_0735:instance:1	2023-06-15_0735:instance:1
2023-06-15_0735:semantic:T030:A016:C00017	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00018	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00019	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00021	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00023	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00024	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00025	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00026	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00027	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00028	2023-06-15_0735	1	weed	1	1	1	0	0	2023-06-15_0735:instance:55	2023-06-15_0735:instance:55
2023-06-15_0735:semantic:T030:A016:C00029	2023-06-15_0735	1	ambiguous_or_background	0	0	1	0	0		
2023-06-15_0735:semantic:T030:A016:C00030	2023-06-15_0735	0	weed	1	1	1	0	0	2023-06-15_0735:instance:60	2023-06-15_0735:instance:60
